"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","SH%","SV%","PDO"
" 2023-02-18 - Blue Jackets 4, Stars 1","Dallas Stars","Limited ReportFull Report","2","120","60","66.67","120","60","66.67","30","60","33.33","0","0","-","7.13","0.2","97.21","90","0","100.00","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2023-02-18 - Canadiens 1, Maple Leafs 5","Montreal Canadiens","Limited ReportFull Report","2","90","0","100.00","60","0","100.00","60","0","100.00","0","0","-","3.73","0","100.00","60","0","100.00","0","0","-","0","0","-","-","-","0.00","-","-"
" 2023-02-18 - Canadiens 1, Maple Leafs 5","Toronto Maple Leafs","Limited ReportFull Report","5.4666666666667","98.78","0","100.00","65.85","0","100.00","54.88","0","100.00","10.98","0","100.00","9.13","0","100.00","76.83","0","100.00","32.93","0","100.00","10.98","0","100.00","50.00","-","20.00","-","-"
" 2023-02-18 - Capitals 1, Hurricanes 4","Carolina Hurricanes","Limited ReportFull Report","7.5333333333333","191.15","7.96","96.00","119.47","7.96","93.75","55.75","7.96","87.50","7.96","0","100.00","11.93","0.06","99.53","79.65","0","100.00","47.79","0","100.00","0","0","-","0.00","-","14.29","100.00","1.143"
" 2023-02-18 - Capitals 1, Hurricanes 4","Washington Capitals","Limited ReportFull Report","4","30","15","66.67","15","15","50.00","0","15","0.00","0","0","-","1.71","0","99.75","15","0","100.00","0","0","-","0","0","-","-","-","-","100.00","-"
" 2023-02-18 - Rangers 2, Flames 3","Calgary Flames","Limited ReportFull Report","3.9666666666667","60.5","45.38","57.14","45.38","30.25","60.00","30.25","15.13","66.67","0","0","-","4.37","1.76","71.22","15.13","15.13","50.00","15.13","15.13","50.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2023-02-18 - Rangers 2, Flames 3","New York Rangers","Limited ReportFull Report","3.9666666666667","45.38","30.25","60.00","30.25","30.25","50.00","30.25","30.25","50.00","15.13","0","100.00","3.74","0.01","99.67","45.38","0","100.00","15.13","0","100.00","0","0","-","0.00","-","50.00","100.00","1.500"
" 2023-02-18 - Flyers 2, Canucks 6","Philadelphia Flyers","Limited ReportFull Report","1.1333333333333","317.65","0","100.00","264.71","0","100.00","264.71","0","100.00","52.94","0","100.00","54.31","0","100.00","211.76","0","100.00","211.76","0","100.00","52.94","0","100.00","33.33","-","20.00","-","-"
" 2023-02-18 - Flyers 2, Canucks 6","Vancouver Canucks","Limited ReportFull Report","2.0666666666667","116.13","29.03","80.00","58.06","29.03","66.67","29.03","29.03","50.00","29.03","0","100.00","4.24","2.4","63.80","87.1","29.03","75.00","0","29.03","0.00","0","0","-","-","100.00","100.00","100.00","2.000"
" 2023-02-18 - Coyotes 5, Kings 6","Arizona Coyotes","Limited ReportFull Report","3.2","131.25","18.75","87.50","131.25","18.75","87.50","112.5","0","100.00","0","0","-","17.5","1.75","90.90","131.25","0","100.00","56.25","0","100.00","0","0","-","0.00","-","0.00","-","-"
" 2023-02-18 - Coyotes 5, Kings 6","Los Angeles Kings","Limited ReportFull Report","5.0333333333333","154.97","0","100.00","83.44","0","100.00","59.6","0","100.00","11.92","0","100.00","9.43","0","100.00","95.36","0","100.00","59.6","0","100.00","11.92","0","100.00","33.33","-","20.00","-","-"
" 2023-02-18 - Sabres 4, Sharks 2","Buffalo Sabres","Limited ReportFull Report","2","30","60","33.33","0","60","0.00","0","60","0.00","0","0","-","0","2.96","0.00","0","0","-","0","0","-","0","0","-","-","-","-","100.00","-"
" 2023-02-18 - Sabres 4, Sharks 2","San Jose Sharks","Limited ReportFull Report","2","90","0","100.00","90","0","100.00","90","0","100.00","0","0","-","12.8","0","100.00","90","0","100.00","30","0","100.00","0","0","-","0.00","-","0.00","-","-"
" 2023-02-18 - Red Wings 2, Kraken 4","Detroit Red Wings","Limited ReportFull Report","4","45","0","100.00","30","0","100.00","15","0","100.00","0","0","-","3.66","0","100.00","30","0","100.00","15","0","100.00","0","0","-","-","-","0.00","-","-"
" 2023-02-18 - Red Wings 2, Kraken 4","Seattle Kraken","Limited ReportFull Report","2.5166666666667","71.52","0","100.00","71.52","0","100.00","23.84","0","100.00","0","0","-","7.52","0","100.00","47.68","0","100.00","47.68","0","100.00","0","0","-","-","-","0.00","-","-"
" 2023-02-18 - Lightning 4, Golden Knights 5","Tampa Bay Lightning","Limited ReportFull Report","4.2","142.86","0","100.00","100","0","100.00","57.14","0","100.00","14.29","0","100.00","11.02","0","100.00","100","0","100.00","28.57","0","100.00","0","0","-","0.00","-","25.00","-","-"
" 2023-02-18 - Lightning 4, Golden Knights 5","Vegas Golden Knights","Limited ReportFull Report","4","90","15","85.71","60","15","80.00","45","15","75.00","0","0","-","5.26","1.11","82.62","45","0","100.00","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2023-02-19 - Predators 3, Wild 4","Minnesota Wild","Limited ReportFull Report","8.4333333333333","71.15","7.11","90.91","56.92","0","100.00","56.92","0","100.00","7.11","0","100.00","7.85","0","100.00","35.57","0","100.00","28.46","0","100.00","7.11","0","100.00","25.00","-","12.50","-","-"
" 2023-02-19 - Predators 3, Wild 4","Nashville Predators","Limited ReportFull Report","4","75","60","55.56","75","45","62.50","75","30","71.43","0","0","-","5.13","5.47","48.42","30","45","40.00","15","30","33.33","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2023-02-19 - Blues 2, Senators 7","Ottawa Senators","Limited ReportFull Report","6.65","90.23","36.09","71.43","81.2","27.07","75.00","63.16","18.05","77.78","9.02","0","100.00","10.35","2.29","81.87","63.16","27.07","70.00","36.09","18.05","66.67","0","0","-","0.00","100.00","14.29","100.00","1.143"
" 2023-02-19 - Blues 2, Senators 7","St Louis Blues","Limited ReportFull Report","10.483333333333","68.68","28.62","70.59","51.51","28.62","64.29","40.06","22.89","63.64","0","0","-","3.39","2.13","61.44","28.62","22.89","55.56","5.72","17.17","25.00","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2023-02-19 - Oilers 5, Avalanche 6","Colorado Avalanche","Limited ReportFull Report","8","97.5","15","86.67","75","15","83.33","67.5","15","81.82","0","0","-","5.2","0.04","99.19","37.5","0","100.00","7.5","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2023-02-19 - Oilers 5, Avalanche 6","Edmonton Oilers","Limited ReportFull Report","2","30","0","100.00","30","0","100.00","30","0","100.00","0","0","-","2.51","0","100.00","30","0","100.00","0","0","-","0","0","-","-","-","0.00","-","-"
" 2023-02-19 - Maple Leafs 3, Blackhawks 5","Chicago Blackhawks","Limited ReportFull Report","6","40","30","57.14","30","20","60.00","20","0","100.00","0","0","-","3.24","1.18","73.33","20","10","66.67","10","0","100.00","0","0","-","0.00","-","0.00","-","-"
" 2023-02-19 - Maple Leafs 3, Blackhawks 5","Toronto Maple Leafs","Limited ReportFull Report","2.15","111.63","0","100.00","83.72","0","100.00","83.72","0","100.00","27.91","0","100.00","10.78","0","100.00","55.81","0","100.00","55.81","0","100.00","27.91","0","100.00","50.00","-","33.33","-","-"
" 2023-02-19 - Jets 2, Devils 4","New Jersey Devils","Limited ReportFull Report","3.5166666666667","34.12","17.06","66.67","17.06","17.06","50.00","17.06","17.06","50.00","0","0","-","1.81","0.02","98.65","0","0","-","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2023-02-19 - Jets 2, Devils 4","Winnipeg Jets","Limited ReportFull Report","5.5166666666667","87.01","0","100.00","65.26","0","100.00","21.75","0","100.00","0","0","-","5.32","0","100.00","21.75","0","100.00","21.75","0","100.00","0","0","-","-","-","0.00","-","-"
" 2023-02-19 - Blue Jackets 2, Coyotes 3","Arizona Coyotes","Limited ReportFull Report","2","60","30","66.67","30","0","100.00","0","0","-","0","0","-","1.82","0","100.00","30","0","100.00","0","0","-","0","0","-","-","-","-","-","-"
" 2023-02-19 - Blue Jackets 2, Coyotes 3","Columbus Blue Jackets","Limited ReportFull Report","5.6166666666667","192.28","10.68","94.74","149.55","10.68","93.33","96.14","10.68","90.00","10.68","0","100.00","16.78","0.01","99.94","74.78","0","100.00","64.09","0","100.00","0","0","-","0.00","-","11.11","100.00","1.111"
" 2023-02-20 - Ducks 3, Panthers 4","Anaheim Ducks","Limited ReportFull Report","3.5","120","17.14","87.50","120","17.14","87.50","102.86","0","100.00","17.14","0","100.00","18.28","0.84","95.63","85.71","0","100.00","34.29","0","100.00","0","0","-","0.00","-","16.67","-","-"
" 2023-02-20 - Ducks 3, Panthers 4","Florida Panthers","Limited ReportFull Report","2.65","113.21","22.64","83.33","90.57","22.64","80.00","45.28","22.64","66.67","0","0","-","7.16","1.38","83.84","67.92","22.64","75.00","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2023-02-20 - Senators 1, Bruins 3","Boston Bruins","Limited ReportFull Report","8","112.5","15","88.24","90","15","85.71","67.5","15","81.82","0","0","-","6.33","0.74","89.57","67.5","7.5","90.00","15","7.5","66.67","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2023-02-20 - Senators 1, Bruins 3","Ottawa Senators","Limited ReportFull Report","2.4166666666667","49.66","0","100.00","24.83","0","100.00","0","0","-","0","0","-","2.95","0","100.00","24.83","0","100.00","24.83","0","100.00","0","0","-","-","-","-","-","-"
" 2023-02-20 - Flyers 4, Flames 3","Calgary Flames","Limited ReportFull Report","6.9833333333333","111.69","25.78","81.25","85.92","8.59","90.91","42.96","0","100.00","0","0","-","8.45","0.49","94.50","94.51","25.78","78.57","34.37","8.59","80.00","0","0","-","0.00","-","0.00","-","-"
" 2023-02-20 - Flyers 4, Flames 3","Philadelphia Flyers","Limited ReportFull Report","2.9833333333333","80.45","60.34","57.14","80.45","60.34","57.14","60.34","20.11","75.00","0","0","-","6.68","3.16","67.90","60.34","40.22","60.00","20.11","40.22","33.33","0","0","-","-","-","0.00","100.00","1.000"
" 2023-02-20 - Kraken 0, Sharks 4","San Jose Sharks","Limited ReportFull Report","4","30","30","50.00","30","30","50.00","30","30","50.00","0","0","-","3.79","0.08","97.86","30","0","100.00","15","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2023-02-20 - Kraken 0, Sharks 4","Seattle Kraken","Limited ReportFull Report","4","90","0","100.00","60","0","100.00","15","0","100.00","0","0","-","4.36","0","100.00","30","0","100.00","15","0","100.00","0","0","-","-","-","0.00","-","-"
" 2023-02-20 - Islanders 4, Penguins 2","New York Islanders","Limited ReportFull Report","6","110","10","91.67","70","10","87.50","40","10","80.00","0","0","-","6.61","1","86.81","60","10","85.71","30","10","75.00","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2023-02-20 - Islanders 4, Penguins 2","Pittsburgh Penguins","Limited ReportFull Report","7.8","84.62","23.08","78.57","69.23","23.08","75.00","38.46","7.69","83.33","7.69","0","100.00","11.33","1.89","85.72","46.15","23.08","66.67","46.15","7.69","85.71","7.69","0","100.00","50.00","-","20.00","100.00","1.200"
" 2023-02-20 - Jets 4, Rangers 1","New York Rangers","Limited ReportFull Report","10.333333333333","104.52","0","100.00","81.29","0","100.00","58.06","0","100.00","0","0","-","8.04","0","100.00","69.68","0","100.00","23.23","0","100.00","0","0","-","0.00","-","0.00","-","-"
" 2023-02-20 - Jets 4, Rangers 1","Winnipeg Jets","Limited ReportFull Report","0.58333333333333","205.71","102.86","66.67","205.71","102.86","66.67","205.71","0","100.00","102.86","0","100.00","24.25","11.96","66.96","205.71","102.86","66.67","205.71","102.86","66.67","102.86","0","100.00","50.00","-","50.00","-","-"
" 2023-02-21 - Ducks 1, Lightning 6","Anaheim Ducks","Limited ReportFull Report","6.4166666666667","93.51","46.75","66.67","84.16","37.4","69.23","46.75","18.7","71.43","0","0","-","10.12","4.24","70.46","56.1","37.4","60.00","37.4","18.7","66.67","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2023-02-21 - Ducks 1, Lightning 6","Tampa Bay Lightning","Limited ReportFull Report","7.35","130.61","8.16","94.12","122.45","8.16","93.75","81.63","8.16","90.91","16.33","0","100.00","10.72","0.03","99.76","81.63","0","100.00","24.49","0","100.00","8.16","0","100.00","100.00","-","20.00","100.00","1.200"
" 2023-02-21 - Red Wings 3, Capitals 1","Detroit Red Wings","Limited ReportFull Report","4","150","0","100.00","105","0","100.00","60","0","100.00","0","0","-","10.45","0","100.00","60","0","100.00","30","0","100.00","0","0","-","0.00","-","0.00","-","-"
" 2023-02-21 - Red Wings 3, Capitals 1","Washington Capitals","Limited ReportFull Report","7","137.14","34.29","80.00","68.57","34.29","66.67","34.29","34.29","50.00","8.57","8.57","50.00","6.14","3.18","65.90","68.57","17.14","80.00","25.71","8.57","75.00","8.57","0","100.00","50.00","100.00","25.00","75.00","1.000"
" 2023-02-21 - Canadiens 5, Devils 2","Montreal Canadiens","Limited ReportFull Report","2.8833333333333","104.05","41.62","71.43","62.43","20.81","75.00","41.62","20.81","66.67","0","0","-","5.69","2.15","72.62","20.81","41.62","33.33","20.81","41.62","33.33","0","0","-","-","100.00","0.00","100.00","1.000"
" 2023-02-21 - Canadiens 5, Devils 2","New Jersey Devils","Limited ReportFull Report","4.4","136.36","13.64","90.91","136.36","13.64","90.91","109.09","13.64","88.89","13.64","0","100.00","21.48","0.83","96.26","109.09","0","100.00","81.82","0","100.00","13.64","0","100.00","20.00","-","12.50","100.00","1.125"
" 2023-02-21 - Blues 1, Hurricanes 4","Carolina Hurricanes","Limited ReportFull Report","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
" 2023-02-21 - Blues 1, Hurricanes 4","St Louis Blues","Limited ReportFull Report","6","60","0","100.00","60","0","100.00","50","0","100.00","0","0","-","4.73","0","100.00","40","0","100.00","20","0","100.00","0","0","-","0.00","-","0.00","-","-"
" 2023-02-21 - Maple Leafs 6, Sabres 3","Buffalo Sabres","Limited ReportFull Report","2","30","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","30","0","100.00","0","0","-","0","0","-","-","-","-","-","-"
" 2023-02-21 - Maple Leafs 6, Sabres 3","Toronto Maple Leafs","Limited ReportFull Report","2.4166666666667","148.97","0","100.00","148.97","0","100.00","99.31","0","100.00","24.83","0","100.00","22.41","0","100.00","124.14","0","100.00","99.31","0","100.00","24.83","0","100.00","33.33","-","25.00","-","-"
" 2023-02-21 - Kings 1, Wild 2","Los Angeles Kings","Limited ReportFull Report","1.25","48","48","50.00","0","48","0.00","0","48","0.00","0","0","-","0","4.34","0.00","48","48","50.00","0","0","-","0","0","-","-","-","-","100.00","-"
" 2023-02-21 - Kings 1, Wild 2","Minnesota Wild","Limited ReportFull Report","5.3166666666667","90.28","11.29","88.89","56.43","11.29","83.33","45.14","11.29","80.00","0","0","-","3.18","0.28","91.95","22.57","0","100.00","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2023-02-21 - Canucks 4, Predators 5","Nashville Predators","Limited ReportFull Report","5.5666666666667","86.23","10.78","88.89","75.45","10.78","87.50","53.89","0","100.00","10.78","0","100.00","5.2","2.19","70.32","32.34","10.78","75.00","21.56","10.78","66.67","10.78","0","100.00","50.00","-","20.00","-","-"
" 2023-02-21 - Canucks 4, Predators 5","Vancouver Canucks","Limited ReportFull Report","7.1166666666667","109.6","8.43","92.86","67.45","8.43","88.89","67.45","0","100.00","8.43","0","100.00","8.67","0.75","92.08","59.02","8.43","87.50","33.72","8.43","80.00","8.43","0","100.00","25.00","-","12.50","-","-"
" 2023-02-21 - Golden Knights 2, Blackhawks 3","Chicago Blackhawks","Limited ReportFull Report","4","90","0","100.00","60","0","100.00","30","0","100.00","0","0","-","3.58","0","100.00","30","0","100.00","0","0","-","0","0","-","-","-","0.00","-","-"
" 2023-02-21 - Golden Knights 2, Blackhawks 3","Vegas Golden Knights","Limited ReportFull Report","2","60","30","66.67","30","30","50.00","30","30","50.00","0","0","-","1.79","1.68","51.61","30","30","50.00","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2023-02-21 - Flyers 2, Oilers 4","Edmonton Oilers","Limited ReportFull Report","4.9","159.18","24.49","86.67","85.71","24.49","77.78","73.47","24.49","75.00","24.49","0","100.00","9.4","0.47","95.25","73.47","0","100.00","24.49","0","100.00","12.24","0","100.00","50.00","-","33.33","100.00","1.333"
" 2023-02-21 - Flyers 2, Oilers 4","Philadelphia Flyers","Limited ReportFull Report","4.0833333333333","88.16","14.69","85.71","58.78","14.69","80.00","29.39","0","100.00","0","0","-","4.65","1.59","74.50","58.78","14.69","80.00","14.69","0","100.00","0","0","-","-","-","0.00","-","-"
" 2023-02-22 - Jets 1, Islanders 2","New York Islanders","Limited ReportFull Report","7.3","49.32","8.22","85.71","41.1","8.22","83.33","32.88","8.22","80.00","0","0","-","2.29","0","99.95","24.66","0","100.00","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2023-02-22 - Jets 1, Islanders 2","Winnipeg Jets","Limited ReportFull Report","7.1","126.76","0","100.00","92.96","0","100.00","50.7","0","100.00","8.45","0","100.00","8.81","0","100.00","76.06","0","100.00","25.35","0","100.00","0","0","-","0.00","-","16.67","-","-"
" 2023-02-22 - Blackhawks 4, Stars 3","Chicago Blackhawks","Limited ReportFull Report","2.4333333333333","49.32","0","100.00","24.66","0","100.00","24.66","0","100.00","24.66","0","100.00","3.81","0","100.00","24.66","0","100.00","24.66","0","100.00","24.66","0","100.00","100.00","-","100.00","-","-"
" 2023-02-22 - Blackhawks 4, Stars 3","Dallas Stars","Limited ReportFull Report","2.8166666666667","149.11","42.6","77.78","106.51","21.3","83.33","63.91","21.3","75.00","21.3","0","100.00","10.22","0.15","98.60","85.21","0","100.00","63.91","0","100.00","0","0","-","0.00","-","33.33","100.00","1.333"
" 2023-02-22 - Flames 6, Coyotes 3","Arizona Coyotes","Limited ReportFull Report","2.4833333333333","48.32","24.16","66.67","48.32","24.16","66.67","48.32","24.16","66.67","24.16","0","100.00","5.86","0","99.95","24.16","0","100.00","24.16","0","100.00","0","0","-","0.00","-","50.00","100.00","1.500"
" 2023-02-22 - Flames 6, Coyotes 3","Calgary Flames","Limited ReportFull Report","6.8","176.47","8.82","95.24","114.71","0","100.00","79.41","0","100.00","26.47","0","100.00","14.85","0","100.00","114.71","0","100.00","52.94","0","100.00","17.65","0","100.00","40.00","-","33.33","-","-"
" 2023-02-23 - Ducks 4, Capitals 2","Anaheim Ducks","Limited ReportFull Report","6","100","20","83.33","60","10","85.71","40","10","80.00","0","0","-","5.44","0.22","96.08","30","10","75.00","20","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2023-02-23 - Ducks 4, Capitals 2","Washington Capitals","Limited ReportFull Report","4.5833333333333","130.91","0","100.00","117.82","0","100.00","104.73","0","100.00","13.09","0","100.00","8.85","0","100.00","65.45","0","100.00","26.18","0","100.00","13.09","0","100.00","50.00","-","12.50","-","-"
" 2023-02-23 - Sabres 6, Lightning 5","Buffalo Sabres","Limited ReportFull Report","2.75","130.91","0","100.00","65.45","0","100.00","65.45","0","100.00","21.82","0","100.00","5.51","0","100.00","87.27","0","100.00","43.64","0","100.00","21.82","0","100.00","50.00","-","33.33","-","-"
" 2023-02-23 - Sabres 6, Lightning 5","Tampa Bay Lightning","Limited ReportFull Report","3.2833333333333","127.92","0","100.00","127.92","0","100.00","73.1","0","100.00","18.27","0","100.00","9.48","0","100.00","73.1","0","100.00","18.27","0","100.00","0","0","-","-","-","25.00","-","-"
" 2023-02-23 - Oilers 7, Penguins 2","Edmonton Oilers","Limited ReportFull Report","2.65","135.85","0","100.00","113.21","0","100.00","90.57","0","100.00","45.28","0","100.00","14.42","0","100.00","90.57","0","100.00","45.28","0","100.00","22.64","0","100.00","100.00","-","50.00","-","-"
" 2023-02-23 - Oilers 7, Penguins 2","Pittsburgh Penguins","Limited ReportFull Report","5.2333333333333","103.18","45.86","69.23","68.79","45.86","60.00","45.86","34.39","57.14","11.46","0","100.00","6.65","1.34","83.21","45.86","22.93","66.67","34.39","11.46","75.00","11.46","0","100.00","100.00","-","25.00","100.00","1.250"
" 2023-02-23 - Kings 3, Devils 4","Los Angeles Kings","Limited ReportFull Report","2","60","30","66.67","60","30","66.67","60","30","66.67","0","0","-","5.48","1.84","74.85","30","30","50.00","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2023-02-23 - Kings 3, Devils 4","New Jersey Devils","Limited ReportFull Report","7.9833333333333","75.16","0","100.00","37.58","0","100.00","30.06","0","100.00","0","0","-","3.76","0","100.00","60.13","0","100.00","15.03","0","100.00","0","0","-","0.00","-","0.00","-","-"
" 2023-02-23 - Wild 2, Blue Jackets 0","Columbus Blue Jackets","Limited ReportFull Report","2","90","60","60.00","90","0","100.00","90","0","100.00","0","0","-","8.35","0","100.00","60","30","66.67","30","0","100.00","0","0","-","0.00","-","0.00","-","-"
" 2023-02-23 - Wild 2, Blue Jackets 0","Minnesota Wild","Limited ReportFull Report","2","0","30","0.00","0","30","0.00","0","30","0.00","0","0","-","0","3.11","0.00","0","30","0.00","0","30","0.00","0","0","-","-","100.00","-","100.00","-"
" 2023-02-23 - Rangers 1, Red Wings 4","Detroit Red Wings","Limited ReportFull Report","7.65","70.59","23.53","75.00","62.75","15.69","80.00","31.37","15.69","66.67","7.84","0","100.00","5.16","0.8","86.56","31.37","15.69","66.67","23.53","0","100.00","0","0","-","0.00","-","25.00","100.00","1.250"
" 2023-02-23 - Rangers 1, Red Wings 4","New York Rangers","Limited ReportFull Report","4","90","30","75.00","90","30","75.00","75","15","83.33","0","0","-","6.39","0.36","94.67","60","0","100.00","30","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2023-02-23 - Canucks 3, Blues 2","St Louis Blues","Limited ReportFull Report","6","90","20","81.82","70","10","87.50","50","10","83.33","0","10","0.00","4.27","1.39","75.39","40","10","80.00","0","10","0.00","0","10","0.00","-","0.00","0.00","0.00","0.000"
" 2023-02-23 - Canucks 3, Blues 2","Vancouver Canucks","Limited ReportFull Report","8","105","22.5","82.35","60","22.5","72.73","45","22.5","66.67","0","7.5","0.00","7.16","1.37","83.96","45","7.5","85.71","37.5","7.5","83.33","0","7.5","0.00","0.00","0.00","0.00","66.67","0.667"
" 2023-02-23 - Bruins 6, Kraken 5","Boston Bruins","Limited ReportFull Report","1.2166666666667","147.95","0","100.00","98.63","0","100.00","49.32","0","100.00","0","0","-","13.15","0","100.00","147.95","0","100.00","49.32","0","100.00","0","0","-","0.00","-","0.00","-","-"
" 2023-02-23 - Bruins 6, Kraken 5","Seattle Kraken","Limited ReportFull Report","5.2333333333333","91.72","11.46","88.89","80.25","11.46","87.50","57.32","11.46","83.33","11.46","11.46","50.00","9.96","1.54","86.63","68.79","11.46","85.71","22.93","0","100.00","0","0","-","-","-","20.00","0.00","0.200"
" 2023-02-23 - Flames 3, Golden Knights 4","Calgary Flames","Limited ReportFull Report","7.2","125","16.67","88.24","91.67","8.33","91.67","75","8.33","90.00","8.33","0","100.00","9.13","0.55","94.33","58.33","8.33","87.50","33.33","0","100.00","8.33","0","100.00","33.33","-","11.11","100.00","1.111"
" 2023-02-23 - Flames 3, Golden Knights 4","Vegas Golden Knights","Limited ReportFull Report","2.7833333333333","86.23","21.56","80.00","64.67","21.56","75.00","64.67","21.56","75.00","21.56","0","100.00","4.22","1.14","78.79","21.56","21.56","50.00","0","0","-","0","0","-","-","-","33.33","100.00","1.333"
" 2023-02-23 - Predators 6, Sharks 2","Nashville Predators","Limited ReportFull Report","3.25","73.85","36.92","66.67","73.85","36.92","66.67","73.85","36.92","66.67","36.92","18.46","66.67","6.14","1.91","76.29","36.92","18.46","66.67","18.46","0","100.00","18.46","0","100.00","100.00","-","50.00","50.00","1.000"
" 2023-02-23 - Predators 6, Sharks 2","San Jose Sharks","Limited ReportFull Report","8.8333333333333","81.51","33.96","70.59","61.13","27.17","69.23","20.38","27.17","42.86","0","6.79","0.00","6.5","3.03","68.17","61.13","13.58","81.82","27.17","13.58","66.67","0","6.79","0.00","0.00","50.00","0.00","75.00","0.750"
" 2023-02-24 - Sabres 3, Panthers 1","Buffalo Sabres","Limited ReportFull Report","2.35","153.19","25.53","85.71","153.19","25.53","85.71","153.19","25.53","85.71","25.53","0","100.00","14.36","0.02","99.85","102.13","0","100.00","51.06","0","100.00","0","0","-","0.00","-","16.67","100.00","1.167"
" 2023-02-24 - Sabres 3, Panthers 1","Florida Panthers","Limited ReportFull Report","6","80","10","88.89","60","0","100.00","60","0","100.00","0","0","-","3.47","0","100.00","50","0","100.00","10","0","100.00","0","0","-","0.00","-","0.00","-","-"
" 2023-02-24 - Wild 1, Maple Leafs 2","Minnesota Wild","Limited ReportFull Report","2","120","0","100.00","90","0","100.00","90","0","100.00","0","0","-","6.93","0","100.00","60","0","100.00","30","0","100.00","0","0","-","0.00","-","0.00","-","-"
" 2023-02-24 - Wild 1, Maple Leafs 2","Toronto Maple Leafs","Limited ReportFull Report","4","135","15","90.00","60","15","80.00","45","15","75.00","0","0","-","3.19","0.62","83.68","30","0","100.00","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2023-02-24 - Canadiens 5, Flyers 2","Montreal Canadiens","Limited ReportFull Report","2.3166666666667","207.19","0","100.00","155.4","0","100.00","155.4","0","100.00","25.9","0","100.00","16.7","0","100.00","77.7","0","100.00","25.9","0","100.00","0","0","-","0.00","-","16.67","-","-"
" 2023-02-24 - Canadiens 5, Flyers 2","Philadelphia Flyers","Limited ReportFull Report","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
" 2023-02-24 - Senators 0, Hurricanes 4","Carolina Hurricanes","Limited ReportFull Report","3.5666666666667","16.82","33.64","33.33","16.82","16.82","50.00","0","0","-","0","0","-","0.82","0.93","46.95","0","0","-","0","0","-","0","0","-","-","-","-","-","-"
" 2023-02-24 - Senators 0, Hurricanes 4","Ottawa Senators","Limited ReportFull Report","8.2","131.71","14.63","90.00","102.44","14.63","87.50","58.54","14.63","80.00","0","0","-","16.25","2.29","87.65","87.8","14.63","85.71","43.9","7.32","85.71","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2023-02-24 - Kings 3, Islanders 2","Los Angeles Kings","Limited ReportFull Report","2.6833333333333","111.8","0","100.00","44.72","0","100.00","44.72","0","100.00","0","0","-","9.36","0","100.00","111.8","0","100.00","44.72","0","100.00","0","0","-","0.00","-","0.00","-","-"
" 2023-02-24 - Kings 3, Islanders 2","New York Islanders","Limited ReportFull Report","3.25","73.85","0","100.00","55.38","0","100.00","55.38","0","100.00","18.46","0","100.00","3.07","0","100.00","0","0","-","0","0","-","0","0","-","-","-","33.33","-","-"
" 2023-02-24 - Avalanche 5, Jets 1","Colorado Avalanche","Limited ReportFull Report","4.7","102.13","0","100.00","102.13","0","100.00","63.83","0","100.00","0","0","-","8.51","0","100.00","63.83","0","100.00","12.77","0","100.00","0","0","-","0.00","-","0.00","-","-"
" 2023-02-24 - Avalanche 5, Jets 1","Winnipeg Jets","Limited ReportFull Report","8.15","44.17","22.09","66.67","29.45","22.09","57.14","22.09","22.09","50.00","7.36","0","100.00","3.66","1.32","73.45","29.45","14.72","66.67","22.09","7.36","75.00","7.36","0","100.00","50.00","100.00","33.33","100.00","1.333"
" 2023-02-25 - Oilers 5, Blue Jackets 6","Columbus Blue Jackets","Limited ReportFull Report","7.6833333333333","78.09","7.81","90.91","62.47","7.81","88.89","46.85","7.81","85.71","7.81","7.81","50.00","5.92","0.81","87.97","46.85","7.81","85.71","15.62","0","100.00","7.81","0","100.00","50.00","-","16.67","0.00","0.167"
