"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","SH%","SV%","PDO"
" 2021-10-21 - Oilers 5, Coyotes 1","Arizona Coyotes","Limited ReportFull Report","0.96666666666667","0","186.21","0.00","0","186.21","0.00","0","186.21","0.00","0","124.14","0.00","0","19.42","0.00","0","186.21","0.00","0","62.07","0.00","0","62.07","0.00","-","0.00","-","33.33","-"
" 2021-10-21 - Oilers 5, Coyotes 1","Edmonton Oilers","Limited ReportFull Report","8","30","52.5","36.36","30","37.5","44.44","30","22.5","57.14","7.5","0","100.00","1.49","2.41","38.23","15","7.5","66.67","7.5","7.5","50.00","0","0","-","0.00","100.00","25.00","100.00","1.250"
" 2021-10-22 - Bruins 4, Sabres 1","Boston Bruins","Limited ReportFull Report","7.2166666666667","16.63","49.88","25.00","16.63","24.94","40.00","8.31","24.94","25.00","0","0","-","0.36","1.48","19.64","0","24.94","0.00","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2021-10-22 - Bruins 4, Sabres 1","Buffalo Sabres","Limited ReportFull Report","3.5833333333333","16.74","66.98","20.00","16.74","66.98","20.00","16.74","50.23","25.00","0","16.74","0.00","0.04","4.93","0.81","0","33.49","0.00","0","0","-","0","0","-","-","-","0.00","66.67","0.667"
" 2021-10-22 - Sharks 5, Maple Leafs 3","San Jose Sharks","Limited ReportFull Report","4","0","165","0.00","0","120","0.00","0","60","0.00","0","0","-","0","11.88","0.00","0","120","0.00","0","45","0.00","0","0","-","-","100.00","-","100.00","-"
" 2021-10-22 - Sharks 5, Maple Leafs 3","Toronto Maple Leafs","Limited ReportFull Report","6","10","90","10.00","10","70","12.50","10","40","20.00","0","0","-","1.08","5.93","15.43","10","40","20.00","0","10","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2021-10-22 - Kings 2, Stars 3","Dallas Stars","Limited ReportFull Report","10.733333333333","22.36","106.21","17.39","16.77","89.44","15.79","16.77","61.49","21.43","0","5.59","0.00","1.88","7.02","21.12","16.77","61.49","21.43","11.18","39.13","22.22","0","0","-","0.00","100.00","0.00","90.91","0.909"
" 2021-10-22 - Kings 2, Stars 3","Los Angeles Kings","Limited ReportFull Report","4.3","27.91","125.58","18.18","27.91","69.77","28.57","27.91","55.81","33.33","0","27.91","0.00","0.01","6.64","0.14","0","83.72","0.00","0","13.95","0.00","0","13.95","0.00","-","0.00","0.00","50.00","0.500"
" 2021-10-22 - Oilers 5, Golden Knights 3","Edmonton Oilers","Limited ReportFull Report","2.85","21.05","105.26","16.67","21.05","105.26","16.67","21.05","84.21","20.00","0","0","-","0.04","7.8","0.48","0","63.16","0.00","0","21.05","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2021-10-22 - Oilers 5, Golden Knights 3","Vegas Golden Knights","Limited ReportFull Report","3.2333333333333","0","204.12","0.00","0","185.57","0.00","0","129.9","0.00","0","18.56","0.00","0","29.34","0.00","0","129.9","0.00","0","92.78","0.00","0","18.56","0.00","-","66.67","-","85.71","-"
" 2021-10-23 - Red Wings 1, Canadiens 6","Detroit Red Wings","Limited ReportFull Report","6.6166666666667","9.07","108.82","7.69","9.07","36.27","20.00","9.07","27.2","25.00","0","9.07","0.00","0.01","2.58","0.20","0","36.27","0.00","0","9.07","0.00","0","0","-","-","100.00","0.00","66.67","0.667"
" 2021-10-23 - Red Wings 1, Canadiens 6","Montreal Canadiens","Limited ReportFull Report","4.1166666666667","14.57","145.75","9.09","14.57","116.6","11.11","0","87.45","0.00","0","14.57","0.00","1.04","12.95","7.45","14.57","87.45","14.29","0","43.72","0.00","0","0","-","-","100.00","-","83.33","-"
" 2021-10-23 - Rangers 3, Senators 2","New York Rangers","Limited ReportFull Report","4.45","13.48","67.42","16.67","13.48","53.93","20.00","13.48","26.97","33.33","0","0","-","0.9","4.2","17.59","13.48","40.45","25.00","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2021-10-23 - Rangers 3, Senators 2","Ottawa Senators","Limited ReportFull Report","5.2666666666667","0","170.89","0.00","0","136.71","0.00","0","102.53","0.00","0","11.39","0.00","0","12.66","0.00","0","56.96","0.00","0","22.78","0.00","0","11.39","0.00","-","50.00","-","88.89","-"
" 2021-10-23 - Avalanche 4, Lightning 3","Colorado Avalanche","Limited ReportFull Report","5.3666666666667","33.54","111.8","23.08","33.54","100.62","25.00","33.54","55.9","37.50","0","0","-","2.53","9.09","21.79","33.54","55.9","37.50","11.18","44.72","20.00","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2021-10-23 - Avalanche 4, Lightning 3","Tampa Bay Lightning","Limited ReportFull Report","9.45","6.35","88.89","6.67","6.35","63.49","9.09","6.35","31.75","16.67","0","6.35","0.00","0.16","4.35","3.49","0","44.44","0.00","0","6.35","0.00","0","0","-","-","-","0.00","80.00","0.800"
" 2021-10-23 - Sabres 1, Devils 2","Buffalo Sabres","Limited ReportFull Report","5.4666666666667","10.98","54.88","16.67","0","54.88","0.00","0","32.93","0.00","0","10.98","0.00","0","6.35","0.00","10.98","32.93","25.00","0","10.98","0.00","0","10.98","0.00","-","0.00","-","66.67","-"
" 2021-10-23 - Sabres 1, Devils 2","New Jersey Devils","Limited ReportFull Report","3.3666666666667","0","53.47","0.00","0","35.64","0.00","0","17.82","0.00","0","17.82","0.00","0","1.89","0.00","0","35.64","0.00","0","0","-","0","0","-","-","-","-","0.00","-"
" 2021-10-23 - Panthers 4, Flyers 2","Florida Panthers","Limited ReportFull Report","6.7833333333333","26.54","79.61","25.00","26.54","70.76","27.27","26.54","53.07","33.33","8.85","8.85","50.00","5.4","6.17","46.69","17.69","53.07","25.00","8.85","35.38","20.00","0","0","-","0.00","100.00","33.33","83.33","1.167"
" 2021-10-23 - Panthers 4, Flyers 2","Philadelphia Flyers","Limited ReportFull Report","11.483333333333","15.67","52.25","23.08","15.67","36.57","30.00","10.45","20.9","33.33","5.22","5.22","50.00","1.71","3.17","34.98","10.45","31.35","25.00","5.22","5.22","50.00","5.22","0","100.00","100.00","-","50.00","75.00","1.250"
" 2021-10-23 - Maple Leafs 1, Penguins 7","Pittsburgh Penguins","Limited ReportFull Report","5.0833333333333","23.61","153.44","13.33","23.61","141.64","14.29","23.61","82.62","22.22","0","0","-","2.4","9.75","19.76","11.8","94.43","11.11","11.8","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2021-10-23 - Maple Leafs 1, Penguins 7","Toronto Maple Leafs","Limited ReportFull Report","9.1166666666667","13.16","65.81","16.67","6.58","52.65","11.11","6.58","32.91","16.67","0","6.58","0.00","1.21","4.54","21.06","6.58","46.07","12.50","6.58","13.16","33.33","0","0","-","0.00","100.00","0.00","80.00","0.800"
" 2021-10-23 - Flames 4, Capitals 3","Calgary Flames","Limited ReportFull Report","7.2","25","66.67","27.27","25","33.33","42.86","16.67","25","40.00","8.33","0","100.00","2.66","1.94","57.83","16.67","25","40.00","16.67","0","100.00","8.33","0","100.00","100.00","-","50.00","100.00","1.500"
" 2021-10-23 - Flames 4, Capitals 3","Washington Capitals","Limited ReportFull Report","5.0333333333333","23.84","95.36","20.00","23.84","83.44","22.22","23.84","47.68","33.33","11.92","11.92","50.00","3.02","7.54","28.57","23.84","23.84","50.00","23.84","23.84","50.00","11.92","11.92","50.00","50.00","50.00","50.00","75.00","1.250"
" 2021-10-23 - Hurricanes 5, Blue Jackets 1","Carolina Hurricanes","Limited ReportFull Report","6.2","38.71","29.03","57.14","38.71","29.03","57.14","29.03","19.35","60.00","0","0","-","3.46","1.7","67.01","29.03","9.68","75.00","19.35","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2021-10-23 - Hurricanes 5, Blue Jackets 1","Columbus Blue Jackets","Limited ReportFull Report","9.1833333333333","39.2","71.87","35.29","39.2","65.34","37.50","26.13","52.27","33.33","0","19.6","0.00","1.19","7.24","14.10","19.6","45.74","30.00","13.07","32.67","28.57","0","13.07","0.00","-","60.00","0.00","62.50","0.625"
" 2021-10-23 - Kings 3, Blues 7","Los Angeles Kings","Limited ReportFull Report","8.6166666666667","20.89","104.45","16.67","20.89","97.49","17.65","20.89","76.6","21.43","0","27.85","0.00","0.34","8.23","4.00","0","69.63","0.00","0","20.89","0.00","0","13.93","0.00","-","33.33","0.00","63.64","0.636"
" 2021-10-23 - Kings 3, Blues 7","St Louis Blues","Limited ReportFull Report","6.5666666666667","27.41","54.82","33.33","27.41","36.55","42.86","27.41","18.27","60.00","9.14","0","100.00","1.05","2.32","31.22","9.14","18.27","33.33","0","9.14","0.00","0","0","-","-","-","33.33","100.00","1.333"
" 2021-10-23 - Ducks 3, Wild 4","Anaheim Ducks","Limited ReportFull Report","4","15","105","12.50","0","90","0.00","0","75","0.00","0","0","-","0","10.62","0.00","15","60","20.00","0","30","0.00","0","0","-","-","100.00","-","100.00","-"
" 2021-10-23 - Ducks 3, Wild 4","Minnesota Wild","Limited ReportFull Report","3.0333333333333","19.78","158.24","11.11","19.78","118.68","14.29","19.78","98.9","16.67","0","19.78","0.00","2.45","6.91","26.16","19.78","59.34","25.00","0","0","-","0","0","-","-","-","0.00","80.00","0.800"
" 2021-10-23 - Predators 4, Jets 6","Nashville Predators","Limited ReportFull Report","4.0666666666667","0","88.52","0.00","0","88.52","0.00","0","73.77","0.00","0","29.51","0.00","0","8.93","0.00","0","44.26","0.00","0","29.51","0.00","0","14.75","0.00","-","50.00","-","60.00","-"
" 2021-10-23 - Predators 4, Jets 6","Winnipeg Jets","Limited ReportFull Report","6.3333333333333","9.47","142.11","6.25","9.47","94.74","9.09","9.47","85.26","10.00","0","18.95","0.00","0.65","8.81","6.87","9.47","85.26","10.00","0","37.89","0.00","0","18.95","0.00","-","50.00","0.00","77.78","0.778"
" 2021-10-23 - Islanders 3, Coyotes 0","Arizona Coyotes","Limited ReportFull Report","1.7","35.29","105.88","25.00","35.29","105.88","25.00","35.29","70.59","33.33","0","35.29","0.00","2.05","7.5","21.47","0","70.59","0.00","0","35.29","0.00","0","35.29","0.00","-","0.00","0.00","50.00","0.500"
" 2021-10-23 - Islanders 3, Coyotes 0","New York Islanders","Limited ReportFull Report","0.35","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","-","-"
" 2021-10-23 - Canucks 4, Kraken 2","Seattle Kraken","Limited ReportFull Report","5.8","0","93.1","0.00","0","82.76","0.00","0","41.38","0.00","0","10.34","0.00","0","5.09","0.00","0","31.03","0.00","0","20.69","0.00","0","10.34","0.00","-","0.00","-","75.00","-"
" 2021-10-23 - Canucks 4, Kraken 2","Vancouver Canucks","Limited ReportFull Report","3.5","0","137.14","0.00","0","120","0.00","0","68.57","0.00","0","0","-","0","9.45","0.00","0","68.57","0.00","0","51.43","0.00","0","0","-","-","100.00","-","100.00","-"
" 2021-10-24 - Sharks 3, Bruins 4","Boston Bruins","Limited ReportFull Report","4","15","150","9.09","15","105","12.50","15","75","16.67","0","0","-","0.49","10.03","4.62","0","105","0.00","0","30","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2021-10-24 - Sharks 3, Bruins 4","San Jose Sharks","Limited ReportFull Report","4.2166666666667","14.23","99.6","12.50","14.23","99.6","12.50","14.23","71.15","16.67","0","14.23","0.00","0.86","8.17","9.54","14.23","71.15","16.67","0","14.23","0.00","0","0","-","-","100.00","0.00","80.00","0.800"
" 2021-10-24 - Red Wings 6, Blackhawks 3","Chicago Blackhawks","Limited ReportFull Report","10.866666666667","16.56","38.65","30.00","16.56","38.65","30.00","11.04","33.13","25.00","0","5.52","0.00","0.4","2.56","13.43","0","22.09","0.00","0","5.52","0.00","0","0","-","-","100.00","0.00","83.33","0.833"
" 2021-10-24 - Red Wings 6, Blackhawks 3","Detroit Red Wings","Limited ReportFull Report","3.7833333333333","0","237.89","0.00","0","142.73","0.00","0","111.01","0.00","0","15.86","0.00","0","19.05","0.00","0","174.45","0.00","0","47.58","0.00","0","0","-","-","100.00","-","85.71","-"
" 2021-10-24 - Predators 5, Wild 2","Minnesota Wild","Limited ReportFull Report","8.3","0","93.98","0.00","0","93.98","0.00","0","72.29","0.00","0","14.46","0.00","0","9.93","0.00","0","79.52","0.00","0","43.37","0.00","0","14.46","0.00","-","66.67","-","80.00","-"
" 2021-10-24 - Predators 5, Wild 2","Nashville Predators","Limited ReportFull Report","7.9833333333333","15.03","105.22","12.50","15.03","75.16","16.67","7.52","60.13","11.11","0","0","-","0.86","6.82","11.14","15.03","52.61","22.22","0","30.06","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2021-10-24 - Islanders 2, Golden Knights 0","New York Islanders","Limited ReportFull Report","3.3","0","145.45","0.00","0","109.09","0.00","0","72.73","0.00","0","0","-","0","10.8","0.00","0","54.55","0.00","0","18.18","0.00","0","0","-","-","100.00","-","100.00","-"
" 2021-10-24 - Islanders 2, Golden Knights 0","Vegas Golden Knights","Limited ReportFull Report","4","30","105","22.22","30","75","28.57","30","60","33.33","0","0","-","1.2","6.84","14.96","15","75","16.67","0","60","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2021-10-25 - Lightning 1, Sabres 5","Buffalo Sabres","Limited ReportFull Report","3.5666666666667","16.82","33.64","33.33","16.82","33.64","33.33","16.82","16.82","50.00","0","0","-","0.13","1.19","10.08","0","0","-","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2021-10-25 - Lightning 1, Sabres 5","Tampa Bay Lightning","Limited ReportFull Report","2","30","120","20.00","0","120","0.00","0","90","0.00","0","0","-","0","6.19","0.00","0","30","0.00","0","30","0.00","0","0","-","-","100.00","-","100.00","-"
" 2021-10-25 - Capitals 7, Senators 5","Ottawa Senators","Limited ReportFull Report","2","0","60","0.00","0","30","0.00","0","30","0.00","0","0","-","0","1.64","0.00","0","0","-","0","0","-","0","0","-","-","-","-","100.00","-"
" 2021-10-25 - Capitals 7, Senators 5","Washington Capitals","Limited ReportFull Report","2.8","0","171.43","0.00","0","150","0.00","0","150","0.00","0","21.43","0.00","0","17.98","0.00","0","128.57","0.00","0","85.71","0.00","0","21.43","0.00","-","75.00","-","85.71","-"
" 2021-10-25 - Coyotes 3, Panthers 5","Arizona Coyotes","Limited ReportFull Report","4.4333333333333","0","189.47","0.00","0","121.8","0.00","0","94.74","0.00","0","27.07","0.00","0","11.2","0.00","0","27.07","0.00","0","27.07","0.00","0","13.53","0.00","-","50.00","-","71.43","-"
" 2021-10-25 - Coyotes 3, Panthers 5","Florida Panthers","Limited ReportFull Report","2","30","90","25.00","30","90","25.00","30","90","25.00","0","0","-","1.78","9.66","15.55","30","60","33.33","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2021-10-25 - Flames 5, Rangers 1","Calgary Flames","Limited ReportFull Report","4","30","105","22.22","15","75","16.67","15","60","20.00","0","0","-","0.52","5.42","8.71","15","75","16.67","0","15","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2021-10-25 - Flames 5, Rangers 1","New York Rangers","Limited ReportFull Report","3.5166666666667","34.12","68.25","33.33","34.12","51.18","40.00","34.12","34.12","50.00","0","17.06","0.00","2.43","7","25.77","0","34.12","0.00","0","17.06","0.00","0","17.06","0.00","-","0.00","0.00","50.00","0.500"
" 2021-10-25 - Maple Leafs 1, Hurricanes 4","Carolina Hurricanes","Limited ReportFull Report","4.5833333333333","0","52.36","0.00","0","39.27","0.00","0","26.18","0.00","0","0","-","0","2.83","0.00","0","13.09","0.00","0","13.09","0.00","0","0","-","-","100.00","-","100.00","-"
" 2021-10-25 - Maple Leafs 1, Hurricanes 4","Toronto Maple Leafs","Limited ReportFull Report","4.5833333333333","39.27","65.45","37.50","26.18","52.36","33.33","0","39.27","0.00","0","0","-","4.69","5.82","44.62","26.18","39.27","40.00","13.09","26.18","33.33","0","0","-","-","100.00","-","100.00","-"
" 2021-10-25 - Stars 1, Blue Jackets 4","Columbus Blue Jackets","Limited ReportFull Report","6","10","130","7.14","10","110","8.33","0","70","0.00","0","0","-","0.65","11.86","5.23","0","70","0.00","0","30","0.00","0","0","-","-","100.00","-","100.00","-"
" 2021-10-25 - Stars 1, Blue Jackets 4","Dallas Stars","Limited ReportFull Report","8.2","14.63","87.8","14.29","14.63","73.17","16.67","14.63","58.54","20.00","0","0","-","0.74","5.95","11.12","0","36.59","0.00","0","7.32","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2021-10-25 - Kings 0, Blues 3","Los Angeles Kings","Limited ReportFull Report","4","15","120","11.11","15","90","14.29","15","75","16.67","0","0","-","0.65","7.24","8.26","15","90","14.29","0","15","0.00","0","0","-","-","-","0.00","100.00","1.000"
" 2021-10-25 - Kings 0, Blues 3","St Louis Blues","Limited ReportFull Report","6","10","130","7.14","10","120","7.69","10","100","9.09","0","0","-","0.02","10.25","0.23","0","60","0.00","0","30","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2021-10-26 - Flames 5, Devils 3","Calgary Flames","Limited ReportFull Report","6","20","30","40.00","20","30","40.00","20","30","40.00","0","0","-","1.13","1.95","36.74","0","10","0.00","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2021-10-26 - Flames 5, Devils 3","New Jersey Devils","Limited ReportFull Report","3.2833333333333","18.27","127.92","12.50","18.27","109.64","14.29","0","73.1","0.00","0","36.55","0.00","0.4","8.84","4.35","0","54.82","0.00","0","18.27","0.00","0","18.27","0.00","-","0.00","-","50.00","-"
" 2021-10-26 - Lightning 5, Penguins 1","Pittsburgh Penguins","Limited ReportFull Report","4","0","90","0.00","0","60","0.00","0","15","0.00","0","0","-","0","4.85","0.00","0","45","0.00","0","15","0.00","0","0","-","-","-","-","100.00","-"
" 2021-10-26 - Lightning 5, Penguins 1","Tampa Bay Lightning","Limited ReportFull Report","6","10","100","9.09","10","70","12.50","10","40","20.00","0","0","-","1.79","4.53","28.30","10","50","16.67","10","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2021-10-26 - Sharks 1, Predators 3","Nashville Predators","Limited ReportFull Report","6","40","140","22.22","30","100","23.08","10","60","14.29","0","0","-","1.14","9.77","10.40","10","80","11.11","0","20","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2021-10-26 - Sharks 1, Predators 3","San Jose Sharks","Limited ReportFull Report","0.31666666666667","0","189.47","0.00","0","189.47","0.00","0","189.47","0.00","0","189.47","0.00","0","13.36","0.00","0","189.47","0.00","0","0","-","0","0","-","-","-","-","0.00","-"
" 2021-10-26 - Golden Knights 3, Avalanche 1","Colorado Avalanche","Limited ReportFull Report","6.3","0","133.33","0.00","0","95.24","0.00","0","66.67","0.00","0","0","-","0","8.49","0.00","0","47.62","0.00","0","38.1","0.00","0","0","-","-","100.00","-","100.00","-"
" 2021-10-26 - Golden Knights 3, Avalanche 1","Vegas Golden Knights","Limited ReportFull Report","4","15","90","14.29","15","75","16.67","15","30","33.33","15","0","100.00","3.61","6.18","36.87","15","45","25.00","15","30","33.33","15","0","100.00","100.00","100.00","100.00","100.00","2.000"
" 2021-10-26 - Wild 3, Canucks 2","Minnesota Wild","Limited ReportFull Report","5.9166666666667","10.14","111.55","8.33","10.14","91.27","10.00","10.14","70.99","12.50","0","10.14","0.00","0","9.62","0.02","0","81.13","0.00","0","30.42","0.00","0","10.14","0.00","-","66.67","0.00","85.71","0.857"
" 2021-10-26 - Wild 3, Canucks 2","Vancouver Canucks","Limited ReportFull Report","4","0","90","0.00","0","45","0.00","0","45","0.00","0","0","-","0","2.17","0.00","0","15","0.00","0","0","-","0","0","-","-","-","-","100.00","-"
" 2021-10-26 - Jets 4, Ducks 3","Anaheim Ducks","Limited ReportFull Report","2","30","180","14.29","30","120","20.00","30","60","33.33","0","0","-","1.36","7.99","14.59","30","60","33.33","0","30","0.00","0","0","-","-","-","0.00","100.00","1.000"
" 2021-10-26 - Jets 4, Ducks 3","Winnipeg Jets","Limited ReportFull Report","6","10","90","10.00","10","80","11.11","10","60","14.29","0","0","-","1.1","6.36","14.80","10","50","16.67","10","10","50.00","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2021-10-26 - Canadiens 1, Kraken 5","Montreal Canadiens","Limited ReportFull Report","8","7.5","120","5.88","7.5","82.5","8.33","7.5","45","14.29","0","0","-","0.46","5.35","7.85","7.5","60","11.11","0","15","0.00","0","0","-","-","-","0.00","100.00","1.000"
" 2021-10-26 - Canadiens 1, Kraken 5","Seattle Kraken","Limited ReportFull Report","2","0","150","0.00","0","120","0.00","0","90","0.00","0","0","-","0","8.67","0.00","0","120","0.00","0","0","-","0","0","-","-","-","-","100.00","-"
" 2021-10-27 - Bruins 1, Panthers 4","Boston Bruins","Limited ReportFull Report","1.3","0","92.31","0.00","0","46.15","0.00","0","0","-","0","0","-","0","2.63","0.00","0","0","-","0","0","-","0","0","-","-","-","-","-","-"
" 2021-10-27 - Bruins 1, Panthers 4","Florida Panthers","Limited ReportFull Report","3.3","18.18","145.45","11.11","18.18","127.27","12.50","18.18","90.91","16.67","0","0","-","3.27","11.8","21.69","18.18","109.09","14.29","18.18","54.55","25.00","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2021-10-27 - Red Wings 3, Capitals 2","Detroit Red Wings","Limited ReportFull Report","5.85","20.51","92.31","18.18","20.51","71.79","22.22","20.51","61.54","25.00","0","20.51","0.00","0.34","10.03","3.24","0","61.54","0.00","0","30.77","0.00","0","10.26","0.00","-","50.00","0.00","66.67","0.667"
" 2021-10-27 - Red Wings 3, Capitals 2","Washington Capitals","Limited ReportFull Report","4","0","60","0.00","0","60","0.00","0","30","0.00","0","0","-","0","2.96","0.00","0","15","0.00","0","0","-","0","0","-","-","-","-","100.00","-"
" 2021-10-27 - Maple Leafs 3, Blackhawks 2","Chicago Blackhawks","Limited ReportFull Report","6","20","140","12.50","20","100","16.67","20","80","20.00","0","0","-","2.55","5.63","31.17","20","70","22.22","10","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2021-10-27 - Maple Leafs 3, Blackhawks 2","Toronto Maple Leafs","Limited ReportFull Report","5.3166666666667","11.29","67.71","14.29","11.29","56.43","16.67","11.29","56.43","16.67","0","11.29","0.00","0.71","7.25","8.89","11.29","45.14","20.00","0","22.57","0.00","0","11.29","0.00","-","50.00","0.00","80.00","0.800"
" 2021-10-27 - Golden Knights 3, Stars 2","Dallas Stars","Limited ReportFull Report","2","0","150","0.00","0","90","0.00","0","60","0.00","0","0","-","0","4.13","0.00","0","30","0.00","0","0","-","0","0","-","-","-","-","100.00","-"
" 2021-10-27 - Golden Knights 3, Stars 2","Vegas Golden Knights","Limited ReportFull Report","2","0","120","0.00","0","60","0.00","0","0","-","0","0","-","0","5.72","0.00","0","120","0.00","0","30","0.00","0","0","-","-","-","-","-","-"
" 2021-10-27 - Flyers 5, Oilers 3","Edmonton Oilers","Limited ReportFull Report","3.8833333333333","0","123.61","0.00","0","108.15","0.00","0","77.25","0.00","0","0","-","0","8.71","0.00","0","46.35","0.00","0","30.9","0.00","0","0","-","-","100.00","-","100.00","-"
" 2021-10-27 - Flyers 5, Oilers 3","Philadelphia Flyers","Limited ReportFull Report","6.95","17.27","146.76","10.53","17.27","77.7","18.18","17.27","69.06","20.00","0","8.63","0.00","0.05","9.31","0.51","0","103.6","0.00","0","34.53","0.00","0","0","-","-","100.00","0.00","87.50","0.875"
" 2021-10-28 - Coyotes 1, Lightning 5","Arizona Coyotes","Limited ReportFull Report","7.1166666666667","16.86","109.6","13.33","16.86","101.17","14.29","16.86","67.45","20.00","0","8.43","0.00","0.94","9.53","8.94","8.43","42.15","16.67","8.43","0","100.00","0","0","-","0.00","-","0.00","87.50","0.875"
" 2021-10-28 - Coyotes 1, Lightning 5","Tampa Bay Lightning","Limited ReportFull Report","4.2","0","57.14","0.00","0","42.86","0.00","0","14.29","0.00","0","0","-","0","2.65","0.00","0","14.29","0.00","0","0","-","0","0","-","-","-","-","100.00","-"
" 2021-10-28 - Flames 4, Penguins 0","Calgary Flames","Limited ReportFull Report","4.6333333333333","12.95","155.4","7.69","12.95","103.6","11.11","12.95","90.65","12.50","0","0","-","0.16","7.33","2.19","0","90.65","0.00","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2021-10-28 - Flames 4, Penguins 0","Pittsburgh Penguins","Limited ReportFull Report","4","15","120","11.11","15","75","16.67","15","60","20.00","0","0","-","0.41","10.4","3.80","0","75","0.00","0","45","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2021-10-28 - Bruins 0, Hurricanes 3","Boston Bruins","Limited ReportFull Report","6.75","8.89","80","10.00","8.89","71.11","11.11","8.89","35.56","20.00","0","8.89","0.00","0.13","6.74","1.86","0","44.44","0.00","0","44.44","0.00","0","8.89","0.00","-","50.00","0.00","75.00","0.750"
" 2021-10-28 - Bruins 0, Hurricanes 3","Carolina Hurricanes","Limited ReportFull Report","5.7833333333333","0","72.62","0.00","0","72.62","0.00","0","10.37","0.00","0","0","-","0","7.09","0.00","0","62.25","0.00","0","31.12","0.00","0","0","-","-","-","-","100.00","-"
" 2021-10-28 - Avalanche 4, Blues 3","Colorado Avalanche","Limited ReportFull Report","1.6333333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","-","-"
" 2021-10-28 - Avalanche 4, Blues 3","St Louis Blues","Limited ReportFull Report","8.2833333333333","7.24","123.14","5.56","7.24","72.43","9.09","0","50.7","0.00","0","7.24","0.00","0.42","5.89","6.65","0","50.7","0.00","0","14.49","0.00","0","0","-","-","100.00","-","85.71","-"
" 2021-10-28 - Flyers 2, Canucks 1","Philadelphia Flyers","Limited ReportFull Report","6.8166666666667","0","70.42","0.00","0","70.42","0.00","0","61.61","0.00","0","0","-","0","6.57","0.00","0","52.81","0.00","0","26.41","0.00","0","0","-","-","100.00","-","100.00","-"
" 2021-10-28 - Flyers 2, Canucks 1","Vancouver Canucks","Limited ReportFull Report","6.9833333333333","8.59","111.69","7.14","8.59","85.92","9.09","8.59","42.96","16.67","0","8.59","0.00","0.24","8.19","2.89","0","60.14","0.00","0","8.59","0.00","0","8.59","0.00","-","0.00","0.00","80.00","0.800"
" 2021-10-28 - Sabres 4, Ducks 3","Anaheim Ducks","Limited ReportFull Report","1.1","54.55","109.09","33.33","54.55","54.55","50.00","54.55","54.55","50.00","0","54.55","0.00","4.4","4.11","51.70","0","0","-","0","0","-","0","0","-","-","-","0.00","0.00","0.000"
" 2021-10-28 - Sabres 4, Ducks 3","Buffalo Sabres","Limited ReportFull Report","0.2","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","-","-"
" 2021-10-28 - Jets 3, Kings 2","Los Angeles Kings","Limited ReportFull Report","5.2666666666667","11.39","125.32","8.33","11.39","113.92","9.09","11.39","68.35","14.29","0","11.39","0.00","2.19","6.11","26.36","11.39","34.18","25.00","11.39","22.78","33.33","0","11.39","0.00","0.00","50.00","0.00","83.33","0.833"
" 2021-10-28 - Jets 3, Kings 2","Winnipeg Jets","Limited ReportFull Report","2.8666666666667","0","41.86","0.00","0","20.93","0.00","0","20.93","0.00","0","0","-","0","0.34","0.00","0","0","-","0","0","-","0","0","-","-","-","-","100.00","-"
" 2021-10-28 - Canadiens 4, Sharks 0","Montreal Canadiens","Limited ReportFull Report","8","37.5","120","23.81","30","120","20.00","30","97.5","23.53","0","0","-","0.79","11.6","6.35","15","75","16.67","0","37.5","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
