season_id,home_team,away_team,Home_Team_Won,home_pts_pct,away_pts_pct,home_TOI,home_FF/60,home_FA/60,home_FF%,home_GF/60,home_GA/60,home_GF%,home_xGF/60,home_xGA/60,home_xGF%,home_HDCF/60,home_HDCA/60,home_HDCF%,home_HDSH%,home_HDSV%,home_SH%,home_SV%,home_PDO,home_TOI_pp,home_GF/60_pp,home_xGF/60_pp,home_TOI_pk,home_GA/60_pk,home_xGA/60_pk,away_TOI,away_FF/60,away_FA/60,away_FF%,away_GF/60,away_GA/60,away_GF%,away_xGF/60,away_xGA/60,away_xGF%,away_HDCF/60,away_HDCA/60,away_HDCF%,away_HDSH%,away_HDSV%,away_SH%,away_SV%,away_PDO,away_TOI_pp,away_GF/60_pp,away_xGF/60_pp,away_TOI_pk,away_GA/60_pk,away_xGA/60_pk
20202021,BOS,PHI,1,0.75,0.6333333333333333,50.766666666667,56.23,35.39,61.37,6.83,2.44,73.65,2.39,1.99,54.56,11.87,7.33,61.81,0.0,66.29,18.53,86.73,1.053,5.1,11.76,7.71,4.1333333333333,14.52,4.33,50.766666666667,35.39,56.23,38.63,2.44,6.83,26.35,1.99,2.39,45.44,7.33,11.87,38.19,33.71,100.0,13.27,81.47,0.947,4.1333333333333,14.52,4.33,5.1,11.76,7.71
20202021,VAN,WPG,0,0.4090909090909091,0.6388888888888888,46.733333333333,48.8,36.38,57.29,2.48,2.6,48.82,3.23,1.97,62.07,14.04,5.24,72.81,24.07,74.34,6.96,91.71,0.987,6.5,0.0,4.43,4.8166666666667,12.46,5.88,46.733333333333,36.38,48.8,42.71,2.6,2.48,51.18,1.97,3.23,37.93,5.24,14.04,27.19,25.66,75.93,8.29,93.04,1.013,4.8166666666667,12.46,5.88,6.5,0.0,4.43
20202021,FLA,DAL,1,0.7647058823529411,0.5384615384615384,49.683333333333,52.08,29.39,63.93,2.26,1.28,63.87,1.98,1.56,55.86,3.32,5.2,39.02,0.0,75.22,5.17,95.03,1.002,6.0,0.0,19.23,2.0,0.0,2.83,49.683333333333,29.39,52.08,36.07,1.28,2.26,36.13,1.56,1.98,44.14,5.2,3.32,60.98,24.78,100.0,4.97,94.83,0.998,2.0,0.0,2.83,6.0,0.0,19.23
20202021,CAR,T.B,0,0.7352941176470589,0.71875,45.016666666667,53.07,56.27,48.53,1.26,2.82,30.87,3.29,3.59,47.82,13.44,12.99,50.86,11.23,83.42,3.31,91.68,0.95,5.2,11.54,14.09,8.3,7.23,4.8,45.016666666667,56.27,53.07,51.47,2.82,1.26,69.13,3.59,3.29,52.18,12.99,13.44,49.14,16.58,88.77,8.32,96.69,1.05,8.3,7.23,4.8,5.2,11.54,14.09
20202021,NYI,BUF,1,0.5833333333333334,0.4,48.95,42.3,39.99,51.41,2.29,1.29,63.87,2.37,1.92,55.28,13.62,6.53,67.6,12.23,74.89,9.18,95.48,1.047,3.7166666666667,16.14,5.25,5.4,11.11,8.82,48.95,39.99,42.3,48.59,1.29,2.29,36.13,1.92,2.37,44.72,6.53,13.62,32.4,25.11,87.77,4.52,90.82,0.953,5.4,11.11,8.82,3.7166666666667,16.14,5.25
20202021,TOR,CGY,0,0.75,0.5,39.016666666667,52.49,42.26,55.4,0.0,1.62,0.0,2.39,1.41,62.9,10.54,5.09,67.41,0.0,67.92,0.0,95.16,0.952,8.8,0.0,7.76,7.5166666666667,15.96,8.65,39.016666666667,42.26,52.49,44.6,1.62,0.0,100.0,1.41,2.39,37.1,5.09,10.54,32.59,32.08,100.0,4.84,100.0,1.048,7.5166666666667,15.96,8.65,8.8,0.0,7.76
20202021,STL,L.A,0,0.5789473684210527,0.5588235294117647,53.133333333333,32.39,39.5,45.06,0.0,1.22,0.0,1.98,2.63,42.88,5.93,11.08,34.85,0.0,87.55,0.0,95.47,0.955,2.0,0.0,4.04,3.1,19.35,17.0,53.133333333333,39.5,32.39,54.94,1.22,0.0,100.0,2.63,1.98,57.12,11.08,5.93,65.15,12.45,100.0,4.53,100.0,1.045,3.1,19.35,17.0,2.0,0.0,4.04
20202021,COL,VGK,0,0.6333333333333333,0.71875,51.983333333333,33.75,35.71,48.58,0.0,2.45,0.0,2.19,2.12,50.82,9.06,9.02,50.1,0.0,86.13,0.0,91.55,0.915,2.0,0.0,6.68,4.35,13.79,4.32,51.983333333333,35.71,33.75,51.42,2.45,0.0,100.0,2.12,2.19,49.18,9.02,9.06,49.9,13.87,100.0,8.45,100.0,1.085,4.35,13.79,4.32,2.0,0.0,6.68
20202021,ARI,ANA,1,0.5277777777777778,0.39473684210526316,43.05,32.27,36.95,46.63,2.61,2.93,47.11,2.16,2.17,49.94,10.0,8.9,52.92,20.97,100.0,10.09,87.59,0.977,7.5833333333333,7.91,3.48,5.95,0.0,7.94,43.05,36.95,32.27,53.37,2.93,2.61,52.89,2.17,2.16,50.06,8.9,10.0,47.08,0.0,79.03,12.41,89.91,1.023,5.95,0.0,7.94,7.5833333333333,7.91,3.48
20202021,S.J,MIN,0,0.47058823529411764,0.6,45.6,41.71,53.07,44.01,2.45,5.52,30.74,3.15,2.42,56.58,16.99,7.29,69.97,16.71,62.58,7.49,86.77,0.943,6.0,0.0,2.48,5.95,10.08,8.94,45.6,53.07,41.71,55.99,5.52,2.45,69.26,2.42,3.15,43.42,7.29,16.99,30.03,37.42,83.29,13.23,92.51,1.057,5.95,10.08,8.94,6.0,0.0,2.48
20202021,N.J,BUF,0,0.5,0.4375,51.433333333333,45.75,50.46,47.55,0.0,2.48,0.0,1.95,2.81,40.93,7.37,7.78,48.63,0.0,67.63,0.0,93.88,0.939,2.2333333333333,0.0,1.16,3.8833333333333,15.45,9.6,51.433333333333,50.46,45.75,52.45,2.48,0.0,100.0,2.81,1.95,59.07,7.78,7.37,51.37,32.37,100.0,6.12,100.0,1.061,3.8833333333333,15.45,9.6,2.2333333333333,0.0,1.16
20202021,WSH,PIT,0,0.6111111111111112,0.6176470588235294,52.716666666667,34.72,49.38,41.28,2.13,1.15,64.87,1.89,2.26,45.5,8.33,11.15,42.78,16.52,100.0,8.89,96.89,1.058,4.0,0.0,1.25,3.2833333333333,18.27,13.88,52.716666666667,49.38,34.72,58.72,1.15,2.13,35.13,2.26,1.89,54.5,11.15,8.33,57.22,0.0,83.48,3.11,91.11,0.942,3.2833333333333,18.27,13.88,4.0,0.0,1.25
20202021,CBJ,CHI,0,0.525,0.6,47.616666666667,24.56,40.32,37.85,2.36,4.02,37.02,1.02,2.14,32.25,5.74,12.21,31.98,25.07,87.62,11.73,88.03,0.998,4.2833333333333,42.02,5.81,5.35,11.21,4.46,47.616666666667,40.32,24.56,62.15,4.02,2.36,62.98,2.14,1.02,67.75,12.21,5.74,68.02,12.38,74.93,11.97,88.27,1.002,5.35,11.21,4.46,4.2833333333333,42.02,5.81
20202021,OTT,MTL,1,0.30952380952380953,0.6111111111111112,48.9,45.48,57.15,44.31,2.29,5.03,31.31,1.7,2.43,41.14,5.89,8.71,40.32,19.39,100.0,8.08,86.62,0.947,4.0833333333333,29.39,21.01,6.0,0.0,0.8,48.9,57.15,45.48,55.69,5.03,2.29,68.69,2.43,1.7,58.86,8.71,5.89,59.68,0.0,80.61,13.38,91.92,1.053,6.0,0.0,0.8,4.0833333333333,29.39,21.01
20202021,DET,NSH,0,0.30952380952380953,0.4444444444444444,48.483333333333,31.76,45.99,40.85,0.0,0.0,0.0,1.23,3.11,28.32,4.63,16.05,22.38,0.0,100.0,0.0,100.0,1.0,1.7333333333333,0.0,4.84,4.65,12.9,4.74,48.483333333333,45.99,31.76,59.15,0.0,0.0,0.0,3.11,1.23,71.68,16.05,4.63,77.62,0.0,100.0,0.0,100.0,1.0,4.65,12.9,4.74,1.7333333333333,0.0,4.84
20202021,VAN,EDM,0,0.391304347826087,0.6190476190476191,49.333333333333,44.49,46.41,48.94,3.55,3.74,48.69,2.25,3.64,38.24,9.62,14.6,39.71,13.77,68.46,10.64,87.65,0.983,4.0,0.0,8.12,6.0,10.0,6.23,49.333333333333,46.41,44.49,51.06,3.74,3.55,51.31,3.64,2.25,61.76,14.6,9.62,60.29,31.54,86.23,12.35,89.36,1.017,6.0,10.0,6.23,4.0,0.0,8.12
20202021,T.B,CAR,1,0.7352941176470589,0.6944444444444444,52.066666666667,32.43,29.48,52.38,1.09,0.0,100.0,2.5,1.7,59.47,9.24,7.01,56.85,13.26,100.0,3.77,100.0,1.038,1.1333333333333,52.94,9.01,4.0,0.0,4.61,52.066666666667,29.48,32.43,47.62,0.0,1.09,0.0,1.7,2.5,40.53,7.01,9.24,43.15,0.0,86.74,0.0,96.23,0.962,4.0,0.0,4.61,1.1333333333333,52.94,9.01
20202021,FLA,DAL,0,0.7222222222222222,0.5714285714285714,46.483333333333,44.74,37.06,54.69,0.0,1.39,0.0,2.15,1.49,59.07,7.92,4.4,64.28,0.0,68.28,0.0,95.1,0.951,4.9333333333333,0.0,9.89,7.4,0.0,4.34,46.483333333333,37.06,44.74,45.31,1.39,0.0,100.0,1.49,2.15,40.93,4.4,7.92,35.72,31.72,100.0,4.9,100.0,1.049,7.4,0.0,4.34,4.9333333333333,0.0,9.89
20202021,PHI,NYR,1,0.65625,0.4411764705882353,40.283333333333,45.5,38.79,53.98,2.88,1.51,65.57,2.76,3.22,46.18,14.57,16.46,46.96,0.0,85.14,9.02,93.81,1.028,9.3666666666667,12.81,7.04,6.6,18.18,10.06,40.283333333333,38.79,45.5,46.02,1.51,2.88,34.43,3.22,2.76,53.82,16.46,14.57,53.04,14.86,100.0,6.19,90.98,0.972,6.6,18.18,10.06,9.3666666666667,12.81,7.04
20202021,TOR,CGY,1,0.7619047619047619,0.5,45.15,54.03,34.37,61.12,0.0,1.4,0.0,2.93,1.86,61.21,14.91,8.56,63.52,0.0,100.0,0.0,94.29,0.943,8.0,0.0,4.87,4.0,0.0,3.38,45.15,34.37,54.03,38.88,1.4,0.0,100.0,1.86,2.93,38.79,8.56,14.91,36.48,0.0,100.0,5.71,100.0,1.057,4.0,0.0,3.38,8.0,0.0,4.87
20202021,COL,MIN,0,0.59375,0.625,49.433333333333,38.35,39.7,49.14,1.12,5.14,17.9,2.08,3.04,40.65,5.36,12.03,30.81,0.0,63.54,4.41,81.34,0.858,5.3666666666667,11.18,10.05,3.25,0.0,2.0,49.433333333333,39.7,38.35,50.86,5.14,1.12,82.1,3.04,2.08,59.35,12.03,5.36,69.19,36.46,100.0,18.66,95.59,1.142,3.25,0.0,2.0,5.3666666666667,11.18,10.05
20202021,ARI,ANA,1,0.5526315789473685,0.4,50.3,34.43,45.25,43.21,3.33,2.54,56.69,2.36,2.51,48.44,13.76,10.54,56.64,0.0,86.21,13.43,91.72,1.051,4.0,0.0,9.84,3.4166666666667,17.56,17.96,50.3,45.25,34.43,56.79,2.54,3.33,43.31,2.51,2.36,51.56,10.54,13.76,43.36,13.79,100.0,8.28,86.57,0.949,3.4166666666667,17.56,17.96,4.0,0.0,9.84
20202021,STL,L.A,0,0.55,0.5833333333333334,46.033333333333,27.79,44.49,38.45,0.0,2.78,0.0,1.14,1.92,37.42,2.44,7.11,25.52,0.0,100.0,0.0,90.04,0.9,5.1666666666667,0.0,2.91,0.45,0.0,0.0,46.033333333333,44.49,27.79,61.55,2.78,0.0,100.0,1.92,1.14,62.58,7.11,2.44,74.48,0.0,100.0,9.96,100.0,1.1,0.45,0.0,0.0,5.1666666666667,0.0,2.91
20202021,NYI,BOS,1,0.6052631578947368,0.7058823529411765,51.8,43.17,49.16,46.76,6.71,2.4,73.69,3.15,3.29,48.84,14.47,15.68,48.0,49.42,90.62,18.5,94.0,1.125,4.0,0.0,6.12,4.0,0.0,3.46,51.8,49.16,43.17,53.24,2.4,6.71,26.31,3.29,3.15,51.16,15.68,14.47,52.0,9.38,50.58,6.0,81.5,0.875,4.0,0.0,3.46,4.0,0.0,6.12
20202021,WSH,PIT,1,0.631578947368421,0.5833333333333334,45.2,52.51,44.45,54.16,2.56,1.34,65.64,2.84,2.79,50.5,15.64,13.81,53.1,24.31,89.06,6.82,95.12,1.019,5.7833333333333,10.37,5.33,8.0,0.0,5.44,45.2,44.45,52.51,45.84,1.34,2.56,34.36,2.79,2.84,49.5,13.81,15.64,46.9,10.94,75.69,4.88,93.18,0.981,8.0,0.0,5.44,5.7833333333333,10.37,5.33
20202021,T.B,CAR,1,0.75,0.6578947368421053,40.85,32.01,44.06,42.08,2.74,1.55,63.87,1.35,2.71,33.22,3.97,12.64,23.89,33.76,100.0,11.57,95.55,1.071,7.0166666666667,0.0,1.61,8.6,0.0,6.6,40.85,44.06,32.01,57.92,1.55,2.74,36.13,2.71,1.35,66.78,12.64,3.97,76.11,0.0,66.24,4.45,88.43,0.929,8.6,0.0,6.6,7.0166666666667,0.0,1.61
20202021,FLA,DAL,1,0.7368421052631579,0.5333333333333333,53.6,47.21,39.89,54.2,3.16,1.2,72.37,2.66,2.26,54.07,10.88,13.55,44.53,13.16,91.02,8.69,96.77,1.055,2.0,0.0,4.44,3.4,17.65,17.62,53.6,39.89,47.21,45.8,1.2,3.16,27.63,2.26,2.66,45.93,13.55,10.88,55.47,8.98,86.84,3.23,91.31,0.945,3.4,17.65,17.62,2.0,0.0,4.44
20202021,CBJ,CHI,0,0.5,0.6190476190476191,53.966666666667,41.45,35.98,53.53,0.0,1.17,0.0,2.3,1.53,60.07,10.34,3.55,74.42,0.0,100.0,0.0,95.59,0.956,4.0,0.0,0.66,2.0,0.0,6.11,53.966666666667,35.98,41.45,46.47,1.17,0.0,100.0,1.53,2.3,39.93,3.55,10.34,25.58,0.0,100.0,4.41,100.0,1.044,2.0,0.0,6.11,4.0,0.0,0.66
20202021,OTT,CGY,1,0.3409090909090909,0.47619047619047616,60.0,45.74,38.83,54.09,5.9,1.01,85.33,1.89,1.54,55.16,11.09,4.93,69.23,41.13,100.0,18.02,96.31,1.143,0.0,0.0,0.0,0.0,0.0,0.0,60.0,38.83,45.74,45.91,1.01,5.9,14.67,1.54,1.89,44.84,4.93,11.09,30.77,0.0,58.87,3.69,81.98,0.857,0.0,0.0,0.0,0.0,0.0,0.0
20202021,BUF,N.J,0,0.4411764705882353,0.5333333333333333,44.933333333333,40.78,56.72,41.83,1.26,2.76,31.33,2.45,4.74,34.07,12.83,23.81,35.02,12.23,92.79,4.18,93.8,0.98,7.1333333333333,16.82,9.29,7.45,8.05,4.09,44.933333333333,56.72,40.78,58.17,2.76,1.26,68.67,4.74,2.45,65.93,23.81,12.83,64.98,7.21,87.77,6.2,95.82,1.02,7.45,8.05,4.09,7.1333333333333,16.82,9.29
20202021,DET,NSH,1,0.3409090909090909,0.42105263157894735,45.0,45.93,56.6,44.8,5.09,1.35,79.06,3.4,3.12,52.12,14.38,13.65,51.29,24.5,85.49,14.5,96.96,1.115,5.7833333333333,0.0,2.58,5.5333333333333,10.84,6.74,45.0,56.6,45.93,55.2,1.35,5.09,20.94,3.12,3.4,47.88,13.65,14.38,48.71,14.51,75.5,3.04,85.5,0.885,5.5333333333333,10.84,6.74,5.7833333333333,0.0,2.58
20202021,WPG,MTL,1,0.6578947368421053,0.5789473684210527,45.666666666667,43.42,46.56,48.25,5.0,2.8,64.09,2.5,2.84,46.88,7.21,15.39,31.9,52.68,85.11,19.25,89.23,1.085,6.7,8.96,9.22,2.2666666666667,26.47,3.64,45.666666666667,46.56,43.42,51.75,2.8,5.0,35.91,2.84,2.5,53.12,15.39,7.21,68.1,14.89,47.32,10.77,80.75,0.915,2.2666666666667,26.47,3.64,6.7,8.96,9.22
20202021,VAN,EDM,0,0.375,0.6363636363636364,41.066666666667,47.98,37.91,55.86,0.0,0.0,0.0,3.0,2.49,54.69,16.09,14.23,53.05,0.0,100.0,0.0,100.0,1.0,8.0,0.0,4.78,9.3333333333333,12.86,13.93,41.066666666667,37.91,47.98,44.14,0.0,0.0,0.0,2.49,3.0,45.31,14.23,16.09,46.95,0.0,100.0,0.0,100.0,1.0,9.3333333333333,12.86,13.93,8.0,0.0,4.78
20202021,NYR,BOS,1,0.4722222222222222,0.6666666666666666,45.833333333333,56.86,43.18,56.84,5.12,2.64,65.97,3.56,2.22,61.61,20.52,10.37,66.42,16.17,58.19,13.93,91.48,1.054,6.1666666666667,9.73,5.81,6.0,0.0,14.05,45.833333333333,43.18,56.86,43.16,2.64,5.12,34.03,2.22,3.56,38.39,10.37,20.52,33.58,41.81,83.83,8.52,86.07,0.946,6.0,0.0,14.05,6.1666666666667,9.73,5.81
20202021,MIN,L.A,1,0.6470588235294118,0.5526315789473685,44.9,58.13,33.82,63.22,3.9,1.34,74.39,3.57,1.7,67.7,18.6,6.72,73.46,28.03,65.42,11.58,94.69,1.063,5.6833333333333,0.0,3.98,5.5833333333333,0.0,3.44,44.9,33.82,58.13,36.78,1.34,3.9,25.61,1.7,3.57,32.3,6.72,18.6,26.54,34.58,71.97,5.31,88.42,0.937,5.5833333333333,0.0,3.44,5.6833333333333,0.0,3.98
20202021,ARI,COL,0,0.525,0.6176470588235294,47.55,27.28,58.16,31.93,1.16,2.68,30.15,1.62,3.48,31.68,9.84,16.76,37.0,20.87,89.17,7.19,91.14,0.983,4.0,0.0,0.0,5.3166666666667,11.29,8.16,47.55,58.16,27.28,68.07,2.68,1.16,69.85,3.48,1.62,68.32,16.76,9.84,63.0,10.83,79.13,8.86,92.81,1.017,5.3166666666667,11.29,8.16,4.0,0.0,0.0
20202021,BUF,PHI,0,0.4166666666666667,0.6764705882352942,49.1,35.35,51.73,40.59,0.0,3.89,0.0,2.01,3.89,34.11,9.59,21.06,31.28,0.0,93.34,0.0,90.77,0.908,4.5833333333333,0.0,7.14,6.0,0.0,6.33,49.1,51.73,35.35,59.41,3.89,0.0,100.0,3.89,2.01,65.89,21.06,9.59,68.72,6.66,100.0,9.23,100.0,1.092,6.0,0.0,6.33,4.5833333333333,0.0,7.14
20202021,N.J,WSH,0,0.5,0.65,51.5,31.98,42.89,42.72,1.11,4.96,18.26,1.47,2.15,40.54,5.13,13.2,27.98,0.0,68.33,5.09,83.26,0.883,2.6,23.08,2.96,2.5333333333333,0.0,0.0,51.5,42.89,31.98,57.28,4.96,1.11,81.74,2.15,1.47,59.46,13.2,5.13,72.02,31.67,100.0,16.74,94.91,1.117,2.5333333333333,0.0,0.0,2.6,23.08,2.96
20202021,OTT,CGY,0,0.32608695652173914,0.5,45.066666666667,37.49,58.81,38.93,0.0,5.68,0.0,1.91,2.74,41.01,8.94,7.63,53.97,0.0,76.3,0.0,87.79,0.878,8.0333333333333,22.41,7.14,6.2166666666667,9.65,7.11,45.066666666667,58.81,37.49,61.07,5.68,0.0,100.0,2.74,1.91,58.99,7.63,8.94,46.03,23.7,100.0,12.21,100.0,1.122,6.2166666666667,9.65,7.11,8.0333333333333,22.41,7.14
20202021,NSH,CBJ,1,0.45,0.4772727272727273,44.633333333333,46.84,36.47,56.23,2.51,1.42,63.87,1.65,1.84,47.28,6.45,8.34,43.61,0.0,82.75,6.61,95.44,1.02,7.8333333333333,0.0,0.59,5.8333333333333,0.0,3.31,44.633333333333,36.47,46.84,43.77,1.42,2.51,36.13,1.84,1.65,52.72,8.34,6.45,56.39,17.25,100.0,4.56,93.39,0.98,5.8333333333333,0.0,3.31,7.8333333333333,0.0,0.59
20202021,EDM,TOR,0,0.6086956521739131,0.7727272727272727,59.6,40.81,37.39,52.19,0.0,3.23,0.0,2.42,2.41,50.12,12.02,6.84,63.73,0.0,100.0,0.0,89.79,0.898,0.0,0.0,0.0,0.4,150.0,11.68,59.6,37.39,40.81,47.81,3.23,0.0,100.0,2.41,2.42,49.88,6.84,12.02,36.27,0.0,100.0,10.21,100.0,1.102,0.4,150.0,11.68,0.0,0.0,0.0
20202021,NYI,PIT,0,0.6,0.6052631578947368,50.9,37.34,44.54,45.61,2.28,2.38,48.85,2.4,2.29,51.17,13.66,7.39,64.91,12.04,75.68,8.85,90.52,0.994,0.55,109.09,17.78,8.5333333333333,7.03,5.94,50.9,44.54,37.34,54.39,2.38,2.28,51.15,2.29,2.4,48.83,7.39,13.66,35.09,24.32,87.96,9.48,91.15,1.006,8.5333333333333,7.03,5.94,0.55,109.09,17.78
20202021,T.B,DAL,1,0.7631578947368421,0.5,42.816666666667,26.87,23.86,52.96,2.78,0.0,100.0,1.12,1.4,44.33,4.21,5.42,43.72,0.0,100.0,14.18,100.0,1.142,1.3166666666667,91.14,21.08,11.366666666667,0.0,1.62,42.816666666667,23.86,26.87,47.04,0.0,2.78,0.0,1.4,1.12,55.67,5.42,4.21,56.28,0.0,100.0,0.0,85.82,0.858,11.366666666667,0.0,1.62,1.3166666666667,91.14,21.08
20202021,FLA,CAR,0,0.725,0.675,49.6,33.83,31.26,51.97,1.12,1.28,46.65,1.32,1.49,46.92,5.53,7.86,41.3,24.65,75.24,4.69,94.79,0.995,6.0,10.0,10.98,4.1666666666667,28.8,10.42,49.6,31.26,33.83,48.03,1.28,1.12,53.35,1.49,1.32,53.08,7.86,5.53,58.7,24.76,75.35,5.21,95.31,1.005,4.1666666666667,28.8,10.42,6.0,10.0,10.98
20202021,CHI,DET,0,0.5909090909090909,0.3695652173913043,53.716666666667,49.05,43.31,53.11,3.08,4.7,39.58,3.13,2.54,55.26,15.77,11.26,58.35,23.21,52.04,8.48,86.34,0.948,2.0,0.0,1.41,1.1,54.55,13.28,53.716666666667,43.31,49.05,46.89,4.7,3.08,60.42,2.54,3.13,44.74,11.26,15.77,41.65,47.96,76.79,13.66,91.52,1.052,1.1,54.55,13.28,2.0,0.0,1.41
20202021,MIN,L.A,1,0.6666666666666666,0.55,49.716666666667,38.49,38.27,50.14,3.52,1.22,74.2,1.42,1.12,55.84,4.74,2.4,66.35,65.17,-6.28,11.8,95.32,1.071,4.0,0.0,15.2,5.25,22.86,2.92,49.716666666667,38.27,38.49,49.86,1.22,3.52,25.8,1.12,1.42,44.16,2.4,4.74,33.65,106.28,34.83,4.68,88.2,0.929,5.25,22.86,2.92,4.0,0.0,15.2
20202021,ARI,COL,0,0.5,0.6388888888888888,50.383333333333,31.51,58.67,34.94,2.19,5.05,30.25,1.38,2.92,32.16,8.49,14.46,36.99,16.99,84.06,9.61,88.88,0.985,4.0,0.0,14.43,4.1,14.63,12.42,50.383333333333,58.67,31.51,65.06,5.05,2.19,69.75,2.92,1.38,67.84,14.46,8.49,63.01,15.94,83.01,11.12,90.39,1.015,4.1,14.63,12.42,4.0,0.0,14.43
20202021,ANA,VGK,0,0.40476190476190477,0.7352941176470589,52.05,40.36,37.58,51.78,2.15,2.38,47.45,2.45,2.18,52.82,11.49,10.0,53.47,10.02,80.36,8.6,90.16,0.988,2.45,0.0,0.0,2.6,0.0,0.0,52.05,37.58,40.36,48.22,2.38,2.15,52.55,2.18,2.45,47.18,10.0,11.49,46.53,19.64,89.98,9.84,91.4,1.012,2.6,0.0,0.0,2.45,0.0,0.0
20202021,WPG,MTL,1,0.675,0.575,50.783333333333,19.52,65.37,23.0,0.0,1.19,0.0,1.26,3.25,27.87,8.84,14.96,37.14,0.0,100.0,0.0,97.32,0.973,4.85,12.37,13.21,3.2833333333333,0.0,2.71,50.783333333333,65.37,19.52,77.0,1.19,0.0,100.0,3.25,1.26,72.13,14.96,8.84,62.86,0.0,100.0,2.68,100.0,1.027,3.2833333333333,0.0,2.71,4.85,12.37,13.21
20202021,S.J,STL,0,0.4444444444444444,0.5714285714285714,48.466666666667,43.55,38.86,52.85,4.62,7.62,37.75,2.17,2.71,44.46,14.0,12.88,52.09,8.81,59.79,14.07,77.3,0.914,6.5833333333333,18.23,13.16,2.1333333333333,0.0,3.79,48.466666666667,38.86,43.55,47.15,7.62,4.62,62.25,2.71,2.17,55.54,12.88,14.0,47.91,40.21,91.19,22.7,85.93,1.086,2.1333333333333,0.0,3.79,6.5833333333333,18.23,13.16
20202021,NYR,BOS,0,0.4473684210526316,0.6842105263157895,52.75,26.3,55.69,32.07,1.04,2.42,30.15,1.29,2.57,33.33,3.85,11.83,24.55,0.0,88.37,5.87,94.49,1.004,0.78333333333333,0.0,1.47,0.21666666666667,0.0,76.21,52.75,55.69,26.3,67.93,2.42,1.04,69.85,2.57,1.29,66.67,11.83,3.85,75.45,11.63,100.0,5.51,94.13,0.996,0.21666666666667,0.0,76.21,0.78333333333333,0.0,1.47
20202021,NSH,CBJ,1,0.47619047619047616,0.45652173913043476,51.983333333333,47.54,41.49,53.4,1.07,1.22,46.65,2.01,1.65,54.88,9.75,4.76,67.18,13.97,100.0,3.75,96.05,0.998,1.3166666666667,45.57,10.69,6.0,0.0,1.77,51.983333333333,41.49,47.54,46.6,1.22,1.07,53.35,1.65,2.01,45.12,4.76,9.75,32.82,0.0,86.03,3.95,96.25,1.002,6.0,0.0,1.77,1.3166666666667,45.57,10.69
20202021,BUF,PHI,0,0.39473684210526316,0.6944444444444444,49.016666666667,31.21,53.98,36.63,0.0,3.89,0.0,1.69,3.41,33.13,8.3,17.5,32.19,0.0,90.37,0.0,90.65,0.906,6.0,0.0,7.17,4.0,0.0,8.23,49.016666666667,53.98,31.21,63.37,3.89,0.0,100.0,3.41,1.69,66.87,17.5,8.3,67.81,9.63,100.0,9.35,100.0,1.094,4.0,0.0,8.23,6.0,0.0,7.17
20202021,N.J,WSH,0,0.47058823529411764,0.6666666666666666,44.316666666667,37.37,40.34,48.09,2.53,4.23,37.41,1.35,2.61,34.16,2.46,11.37,17.79,0.0,71.48,12.06,85.36,0.974,6.0,0.0,5.72,5.95,0.0,2.67,44.316666666667,40.34,37.37,51.91,4.23,2.53,62.59,2.61,1.35,65.84,11.37,2.46,82.21,28.52,100.0,14.64,87.94,1.026,5.95,0.0,2.67,6.0,0.0,5.72
20202021,NYI,PIT,1,0.6190476190476191,0.575,46.216666666667,38.14,27.49,58.11,0.0,0.0,0.0,2.66,1.49,64.11,13.93,7.92,63.77,0.0,100.0,0.0,100.0,1.0,8.1833333333333,14.66,9.65,4.0,0.0,8.1,46.216666666667,27.49,38.14,41.89,0.0,0.0,0.0,1.49,2.66,35.89,7.92,13.93,36.23,0.0,100.0,0.0,100.0,1.0,4.0,0.0,8.1,8.1833333333333,14.66,9.65
20202021,CHI,DET,1,0.6086956521739131,0.3541666666666667,53.616666666667,37.01,52.17,41.5,6.61,1.14,85.35,2.39,2.79,46.13,7.84,11.16,41.26,48.52,85.05,22.05,97.39,1.194,0.51666666666667,116.13,29.76,1.5666666666667,38.3,6.68,53.616666666667,52.17,37.01,58.5,1.14,6.61,14.65,2.79,2.39,53.87,11.16,7.84,58.74,14.95,51.48,2.61,77.95,0.806,1.5666666666667,38.3,6.68,0.51666666666667,116.13,29.76
20202021,FLA,CAR,0,0.7142857142857143,0.6904761904761905,47.966666666667,50.72,37.32,57.61,2.34,0.0,100.0,3.87,1.45,72.75,17.21,4.13,80.66,14.36,100.0,5.19,100.0,1.052,4.4166666666667,0.0,2.81,5.0833333333333,11.8,4.75,47.966666666667,37.32,50.72,42.39,0.0,2.34,0.0,1.45,3.87,27.25,4.13,17.21,19.34,0.0,85.64,0.0,94.81,0.948,5.0833333333333,11.8,4.75,4.4166666666667,0.0,2.81
20202021,OTT,CGY,1,0.3541666666666667,0.4782608695652174,50.233333333333,57.7,32.9,63.69,4.68,0.0,100.0,2.73,1.89,59.01,9.31,7.27,56.15,24.65,100.0,13.17,100.0,1.132,2.0,0.0,2.45,5.6666666666667,10.59,3.19,50.233333333333,32.9,57.7,36.31,0.0,4.68,0.0,1.89,2.73,40.99,7.27,9.31,43.85,0.0,75.35,0.0,86.83,0.868,5.6666666666667,10.59,3.19,2.0,0.0,2.45
